T-Y5CTfroYNWRtnkulAZ/F/ZD/62s=,Exploring the depths of the mine is completed,矿洞深处探索完毕
T-Cen0XM9+cDQ19HYFI/iztfvN2nE=,I feel like I've found all the places to explore in the depths of the mine.,我觉得已经找到矿洞深处所有可探索的地点了。
T-ftnn8rMNvd/6+Y3mZf5V/B4OfR4=,The edge of the mine has been explored,矿洞边缘探索完毕
T-WoMDUuJJXM8h1SpjLxJ89LWVnTI=,think I've found all the explorable spots on the edge of the mine.,我觉得已经找到矿洞边缘所有可探索的地点了。
T-u8micDzoBpI3tEguk9kePzBm9g8=,vulture attack,秃鹫攻击
T-SXJj/qHuJ0B8NSuhc4yeWiFeLkM=,The vultures are attacking you!,秃鹫向你发动了攻击！
T-HbNYnYOiJ/Di+HStJ6WIAD7v/oE=,The ultimate gift from the boss,老板的最终礼物
T-W5VUM2BWDlcxk6qkUZKrUSv6a1w=,You gain the boss's full trust,你获得了老板的全部信任
T-2AYl5D4opPMpagIQ6YUZ3RJPy0Q=,boss's request,老板的请求
T-7nzyWQlGWijrgj7wzhn7ZNzyvyM=,My restaurant license was taken away by gangsters. I can no longer run this restaurant.,我的餐馆许可证被黑帮抢走了，我没法再经营这个餐馆了
T-rfRl6/Dm1/pmItKaMYa4hH8kaDM=,help,帮助
T-8RAIj3uDSLa+5O7AssJk/uJYpbo=,tailor's first gift,裁缝的初次礼物
T-OOe02iEwtB8J1x5c0Krl/VFZQX4=,You gain the tailor's initial trust,你获得了裁缝的初步信任
T-yVEBY0ZIG9cmgtvCmRNzzud16FQ=,Tailor's ultimate gift,裁缝的最终礼物
T-AGn4vjlJPBuYwhXZY8qoIrWVd4s=,You have the tailor's full trust.,你获得了裁缝的全部信任
T-KkrR/lvZ5KBolTGEPZxc31iC/iY=,Tailor shop exploration completed,裁缝铺探索完毕
T-GyRHR3wdQMIJH/pT5usBr05E6pI=,I think I've found all the places to explore in the Tailor Shop.,我觉得已经找到裁缝铺所有可探索的地点了。
T-cQ38B7BOqGTf3ws3invqZLlFaME=,The exploration of the Xijiao Mine is completed,西郊矿洞探索完毕
T-hAYVRbTV9fG9sh3bIrJKOP7ko/Y=,I think I've found all the places to explore in the Western Suburbs Mine.,我觉得已经找到西郊矿洞所有可探索的地点了。
T-t7Aoxi/jx3KwgS3z2/1DB0cMIiU=,Casino explored,赌场探索完毕
T-+wurf9ljRA+NvLOu7mFoGowqUJA=,I feel like I’ve found all the places to explore in the casino.,我觉得已经找到赌场所有可探索的地点了。
T-UuYxX/mEUpmOJiOdzRPz+wmBS+8=,reopen store,重新开店
T-5vN+3xenyXkp4yXAeofY0wCTeKc=,"The restaurant has regained its former prosperity, and the boss has asked you to take charge of everything in the restaurant.",餐馆重新恢复了往日的繁荣，老板拜托你掌管着餐馆的一切了
T-sk9ZtPKUcG2Uvk3pZgMkLccaShw=,wild boar attack,野猪攻击
T-agUo+rCh98cqS5tPhXE4z3GGEa8=,The boar is attacking you!,野猪向你发动了攻击！
T-0Bzv6vChcXXXTaCwfEjvumqMgwg=,The blacksmith's first gift,铁匠的初次礼物
T-acV61PI6os3L2ZqpTkbUQYA3nx4=,You gain the initial trust of the blacksmith,你获得了铁匠的初步信任
T-Fca9pep7L73TUzUTaw9nANn5/xE=,The blacksmith's ultimate gift,铁匠的最终礼物
T-yeeDZKWJk0xmpVh0pMbQlyQHROY=,You have the blacksmith's full trust,你获得了铁匠的全部信任
T-ICn/eKw6kP3f0zfjrj9erNw7PTQ=,The blacksmith shop has been explored,铁匠铺探索完毕
T-nyZBY2WFuX90nPDTeEf7NhTXlP0=,I feel like I've found all the places to explore in the Blacksmith's Shop.,我觉得已经找到铁匠铺所有可探索的地点了。
T-l0VQB+4PXa8mPWkapnIpjwpa6Vk=,Bank exploration completed,银行探索完毕
T-NTphU8bWVeqjBMWUUJzPo1mM4nQ=,I feel like I've found all the places to explore in the bank.,我觉得已经找到银行所有可探索的地点了。
T-tYI8/neCsFMZiXLpDCpjakYwC60=,Restaurant exploration complete,餐馆探索完毕
T-eWOZo1KK5oYZqBfLRoL7kU9cILQ=,I feel like I’ve found all the places to explore in restaurants.,我觉得已经找到餐馆所有可探索的地点了。
T-CBPefyfLk9SbeYdYY6Su0jg0PuA=,crocodile attack,鳄鱼攻击
T-AUbmIxTu5RAdRJ2KzUxRqfhiTjY=,The crocodile is attacking you!,鳄鱼向你发动了攻击！
T-AVR3rH/uTTfihX3pjw8GfBC2KUk=,deer attack,鹿攻击
T-9X0zDHdRNhLZT6o6NqVFM91soVA=,The deer attacks you!,鹿向你发动了攻击！
T-dM2fHX7OcH4ubKxCZdG0unvldKE=,The exploration of the Gangster Field is completed,黑帮场探索完毕
T-BcPqw/ZeM+8xcGYE83xbUDCufXM=,I think I've found a place to explore in the gangster scene.,我觉得已经找到黑帮场所有可探索的地点了。
T-n3n9BRjB3SSDavYbjnHMrZGI2Nc=,gangster boy attack,黑帮小弟攻击
T-5ItfpPUJAZSQqjubJn5XexuQXc4=,The gangsters are attacking you!,黑帮小弟向你发动了攻击！
T-y+4c40X4TzqtD5+lqY077EmMjMw=,Gangster gang leader attack,黑帮帮主攻击
T-3CX5Pe2YS+TSFTVJRTw3f8JY1dQ=,The gang leader is attacking you!,黑帮帮主向你发动了攻击！
T-SjNdWzOFkqfvmwks58q9MepkB9w=,ATM machine,ATM机
T-ySXXh980BCuMpeq+1kgiB8+7hXQ=,"To facilitate users to handle banking services . You can directly drag 100 yuan to deposit funds, or you can convert the amount here",为方便用户办理银行业务.你可以直接拖一百元存入资金，也可以在这里进行金额转化
T-KS7OeazVcGkpGrPeyXYk7hEs5Yw=,deposit,存款
T-fecM5d+wtuI4vWHBozlazcSwkLE=,Take one thousand,取一千
T-FtzhI/TiGljiKEuLwpkZ8kmfWtw=,Take one hundred,取一百
T-hvYxHNTLuBuXX+k70P3XOPzZkCs=,sewer,下水道
T-YYfLL2q4pJD+jR8sWh1YHmnqllw=,Head to the sewers. \n\n<b> (Only hand cards can be taken away) </b>,前往下水道。\n\n<b>（只有手牌可以带走）</b>
T-I5JtYUaM5gqjt7WyL+xsaNA49jY=,Go to,前往
T-AQ8CDdlxK6jlMV+MfJW5dbdkveA=,farm,农场
T-T5IV5Hy0+12BTsJrURBvPu1AnEs=,Head to the farm.\n\n<b> (Only hand cards can be taken away) </b>,前往农场。\n\n<b>（只有手牌可以带走）</b>
T-reNnmXCP0YwtHgCtDbbhGGQrqHw=,Beijiao Forest,北郊森林
T-f4EnytUNyeMmz1wm1a4+ogbTr7I=,Head to the northern suburbs forest. \n\n<b> (Only hand cards can be taken away) </b>,前往北郊森林。\n\n<b>（只有手牌可以带走）</b>
T-LcXcvz7mnDBS5Th3eYlPXweV/Hg=,Landfill,垃圾场
T-731dky48XHpv5do55XECd/tleiE=,Head to the junkyard. \n\n<b> (Only hand cards can be taken away) </b>,前往垃圾场。\n\n<b>（只有手牌可以带走）</b>
T-Y+0PbQjYKjddtjoPwhddRZXqH2U=,city center,市中心
T-Dedt4Sq8CYeT1HA1c68SrQFHuzo=,Head to the city center. \n\n<b> (Only hand cards can be taken away) </b>,前往市中心。\n\n<b>（只有手牌可以带走）</b>
T-y4o52dHZDpHBs4Z5WhYSZRPAHTY=,bank,银行
T-N+t3pOmKJ16LgCeHpITf8uYtKCw=,Go to the bank. \n\n<b> (Only hand cards can be taken away) </b>,前往银行。\n\n<b>（只有手牌可以带走）</b>
T-B4++9CHN1p4dYtdO+wYXpZu0gJI=,Nanjiao Pier,南郊码头
T-XZePphw6vnwiXxgzSaf6RBTYXkI=,Go to Nanjiao Pier. \n\n<b> (Only hand cards can be taken away) </b>,前往南郊码头。\n\n<b>（只有手牌可以带走）</b>
T-jADrAlt78hyigIxvQdJfI0KDEgU=,casino,赌场
T-xCtKadBB0CvGPRJHL/6aL0GsVgQ=,Head to the casino. \n\n<b> (Only hand cards can be taken away) </b>,前往赌场。\n\n<b>（只有手牌可以带走）</b>
T-TaZcGeowtnGGupdJVHOaHwU3Ofc=,Restaurant,餐馆
T-bUVJoX37U7IQnaVVSew/L7QZLxI=,Head to the restaurant. \n\n<b> (Only hand cards can be taken away) </b>,前往餐馆。\n\n<b>（只有手牌可以带走）</b>
T-AnxvVg8E1vpw4Sj4csxEBNoOdFY=,small lake in eastern suburbs,东郊小湖
T-L2PIX7wyFh746gFpMcGGr/CRjSg=,Head to the small lake in the eastern suburbs. \n\n<b> (Only hand cards can be taken away) </b>,前往东郊小湖。\n\n<b>（只有手牌可以带走）</b>
T-hpa5hmDoxj5MkpWPC1k0ktr1OOM=,blacksmith shop,铁匠铺
T-e1ujWuJz9+o1KKVlMNDsYCT/5nk=,Go to the blacksmith shop. \n\n<b> (Only hand cards can be taken away) </b>,前往铁匠铺。\n\n<b>（只有手牌可以带走）</b>
T-ShaJQsXVnxvZmFK9UJXvuuQad7o=,gangland,黑帮场
T-tf7+KMnd2W5GZm7oHOs+7ZE0IBM=,Go to the gangster field. \n\n<b> (Only hand cards can be taken away) </b>,前往黑帮场。\n\n<b>（只有手牌可以带走）</b>
T-zb0vH4K7gUHHP9kPm/lRp8qUV5Q=,garden,公园
T-RkfXH8hpkKHErUoglihD7JAeKBY=,Head to the park. \n\n<b> (Only hand cards can be taken away) </b>,前往公园。\n\n<b>（只有手牌可以带走）</b>
T-EjrZdGtwVvLIQKFd/B3KVciZGlM=,tailor shop,裁缝铺
T-+ZuPDzU7tVuCzTisBADg465lCu0=,Go to the tailor shop. \n\n<b> (Only hand cards can be taken away) </b>,前往裁缝铺。\n\n<b>（只有手牌可以带走）</b>
T-YL5gYmuAKt0qJZxExRsRTn0+A9o=,Xijiao Mine,西郊矿洞
T-KeN1OBWVPSBLZwrMhJNmjeqjue4=,Go to the Western Suburbs Mine. \n\n<b> (Only hand cards can be taken away) </b>,前往西郊矿洞。\n\n<b>（只有手牌可以带走）</b>
T-jGeEzpXwx/CZLr8UQ8FUTn7zKuk=,lilac bush,丁香花丛
T-rUXET1iwVFc/4qf/E1A+n1sfuWI=,A large bush with bright pink and purple lilacs.,一大丛长着鲜亮粉紫色丁香花的灌木丛。
T-RB7IpjrRHJYK64355jWKTa4O2Fg=,collect flowers,采集花朵
T-VcavAc6ASkrgDhFhFRza2rzXXl8=,lilac field,丁香花田
T-r3nY3VB9mLejt+IGpwVxKcz6Eko=,I should keep the field hydrated and wait for it to mature.,我应该让田地保持水分，等它成熟。
T-rzFxFQtk1OXoXkuuSz98l6+X5b8=,watering,浇水
T-fqVW2HFJzPlH4T6bJiswaHp992E=,fertilize,施肥
T-vHgFZ5ZaiLkiKQpDJ7SxEI99oI4=,destroy,摧毁
T-XXJYimzjmTRCjc8yXuQxB2SMNxg=,Moisture,水分
T-Wubbxw3TdFjgvdJAQ70r9CKj1uc=,Maturity,成熟度
T-Fj5Tlh6h3bTkWT7b/8xYvQzdUOw=,Pesticides - mites,农药—螨虫
T-SQHNrljrV4ElcnBuwhZZKDCw4NI=,Pesticides-Fungi,农药—真菌
T-ZU9vsJSCCzY0giN4iFcRMfJfhkE=,Mite infestation,螨虫侵害
T-JOp8tZlyle1uhnrntbk0oDNQfYU=,fungal infection,真菌感染
T-ZB/zI6aEK2wE1RCVaG+gDAojvgI=,fertility,肥力
T-ADxJfEAUJ+0Bm0FqhQ5nRW04L78=,health,健康度
T-vK5eC/DT7Rk0B4bJdfMseO9qSEk=,The crop is dead!,作物已死亡！
T-FDWp9/IDlTeZIwE5Ou0/1bFiAbE=,A District Street,A区街道
T-RBkz5MzfsBzHIeOMs48E010VnTo=,Go to A District streets. \n\n<b>(Only hand cards can be taken away) </b>,前往A区街道。\n\n<b>（只有手牌可以带走）</b>
T-53I9GO+9OMhVa3N+oRrCATX7BXQ=,B District Street,B区街道
T-/x2qLN+JR7JwUuW13tbRoq/l36U=,Go to B District streets. \n\n<b> (Only hand cards can be taken away) </b>,前往B区街道。\n\n<b>（只有手牌可以带走）</b>
T-pnyOmoWF1JXaCS7NQMVbIEhj56g=,C District Street,C区街道
T-w0d6tRWS+pFuYltt9aII2ovz7VI=,Go to C District streets. \n\n<b> (Only hand cards can be taken away) </b>,前往C区街道。\n\n<b>（只有手牌可以带走）</b>
T-XBANDUgoJKG6rXV5gUZtmwRTFa4=,D District Street,D区街道
T-J3PkbQ8qfGt+fifgU+EdmqoY1ZM=,Go to D District streets. \n\n<b> (Only hand cards can be taken away) </b>,前往D区街道。\n\n<b>（只有手牌可以带走）</b>
T-YyA+L4+n4iv7RBhX+9qpMEolK68=,sewer piranha,下水道食人鱼
T-kc9B1KYol5J9AJDkMUfZbQz0wzM=,dangerous fish,危险的鱼类
T-hb1COU/xzMXGf80c3nEyPwZCbJI=,Attack sewer piranha with flint knife +50~150.0 harm,用燧石刀攻击下水道食人鱼造成+50~150.0伤害
T-T+9+73htokfBTp5fFe5ZNy5vIpU=,Attack with flint knife,用燧石刀攻击
T-pL4tvkxQT2793f8MufegHU+QM5Q=,Attack sewer piranha with flint knife +35~105.0 harm,用燧石刀攻击下水道食人鱼造成+35~105.0伤害
T-dcgLIIz0zmwtB9mwlJrWts308so=,Caused by attacking a sewer piranha with a scrap metal shovel +50~150.0 harm,用废金属铲攻击下水道食人鱼造成+50~150.0伤害
T-/UemckE5Or4osbgqUoWkwsLB+Gk=,Attack with scrap metal shovel,用废金属铲攻击
T-jNQqM36J1IwA3Do+Pj6WXLLD898=,Caused by attacking a sewer piranha with a scrap metal shovel +35~105.0 harm,用废金属铲攻击下水道食人鱼造成+35~105.0伤害
T-tMKi45VuWM09jZF9N93ktE5mk1A=,Attack the sewer piranha with a bone knife to cause +155~250.0 harm,用骨刀攻击下水道食人鱼造成+155~250.0伤害
T-1OVCDf+X5GrmSTnztGSQ4XXF6rE=,Attack with bone knife,用骨刀攻击
T-hZc97eOi/wzZtmEUMWx+SY3N4vU=,Attack the sewer piranha with a bone knife to cause+108.5~175.0 harm,用骨刀攻击下水道食人鱼造成+108.5~175.0伤害
T-73DNPjpUM3yDZeMMuJN8MPiozWs=,Attacking a sewer piranha with a safety knife +25~50.0 harm,用安全刀攻击下水道食人鱼造成+25~50.0伤害
T-IoY5kE+bnOb4iBYoW9Vbpb1m+G4=,Attack with safety knife,用安全刀攻击
T-FljbkmDF91gAXLrfqKu9pJkEZFk=,Attacking a sewer piranha with a safety knife +17.5~35.0 harm,用安全刀攻击下水道食人鱼造成+17.5~35.0伤害
T-47KGkLMTvgjFvbX2FWwYr0C1phw=,Attack sewer piranhas with boar teeth +25~50.0 harm,用野猪牙攻击下水道食人鱼造成+25~50.0伤害
T-aQJ7cHCRZVTyZiLnIJa5w5vuQdQ=,Attack with boar tusks,用野猪牙攻击
T-dziqpu5z/KbY8HfJLdSRtGSECqM=,Attack sewer piranhas with boar teeth +17.5~35.0 harm,用野猪牙攻击下水道食人鱼造成+17.5~35.0伤害
T-jfdIuC70vP40MVt9XMIzMVjmzZo=,Attack the sewer piranha with a sling +225~75.0 harm,用投石索攻击下水道食人鱼造成+225~75.0伤害
T-2+f8jwxbdF3Ic93f30ONc8dE31w=,Attack with sling,用投石索攻击
T-DShN0GrDyMbNRglJZ1OqhOJfWfI=,Attack the sewer piranha with a sling +157.5~52.5 harm,用投石索攻击下水道食人鱼造成+157.5~52.5伤害
T-ZbRhqw9Bx58tzbCfNSXmicO9RO4=,Attack sewer piranhas with torches +25~75.0 harm,用火把攻击下水道食人鱼造成+25~75.0伤害
T-FEg+lwWGmOxJtKtWEBoVfC1atl8=,Attack with torch,用火把攻击
T-8WndY4gfLzB8WwYDbZf216uqHZg=,Attack sewer piranhas with torches +17.5~52.5 harm,用火把攻击下水道食人鱼造成+17.5~52.5伤害
T-+jatCWdUMJWaUSy7FVq0Jgc4f7Y=,Attack the sewer piranha with a torch (ignite it) to cause +25~75.0 harm,用火把（点燃）攻击下水道食人鱼造成+25~75.0伤害
T-7f4VWinxNlql13A6d518atJeBP4=,Attack with torch (lit),用火把（点燃）攻击
T-lSLwrakhmD9Iiz53ydwJGTTxP4c=,Attack the sewer piranha with a torch (ignite it) to cause +17.5~52.5 harm,用火把（点燃）攻击下水道食人鱼造成+17.5~52.5伤害
T-xYV4mhadlZky6ikTyzBr5bz/zlM=,Attack the sewer piranha with a stone axe. +25~100.0harm,用石斧攻击下水道食人鱼造成+25~100.0伤害
T-9C7mQjAushqRmmdbcGBgMlt/8aM=,Attack with stone ax,用石斧攻击
T-z9nWe/gLthuomhTLFqvwzYbFxBw=,Attack the sewer piranha with a stone axe. +17.5~70.0 harm,用石斧攻击下水道食人鱼造成+17.5~70.0伤害
T-dMRp0QnABqvI/yCns9bdAkGfIWM=,Attack a sewer piranha with a blunt survival ax. +25~100.0 harm,用钝的求生斧攻击下水道食人鱼造成+25~100.0伤害
T-pDWV2+nUITSaIqozHJhDuuSJRUQ=,Attack with a blunt survival ax,用钝的求生斧攻击
T-W8/X5782F3xmoHe0kcgNL3p7H3U=,Attack a sewer piranha with a blunt survival ax. +17.5~70.0 harm,用钝的求生斧攻击下水道食人鱼造成+17.5~70.0伤害
T-SPUKCt9V7ZCeW8TN0vOwJPc2+ik=,Attack the sewer piranha with a wooden shovel and cause +25~100.0 harm,用木铲攻击下水道食人鱼造成+25~100.0伤害
T-ACAvLP7cwoVkw5+pBVBdpjuWh2E=,Attack with wooden shovel,用木铲攻击
T-x1AFeVNCZ2EZCpmRwhJE+N/+rRE=,Attack the sewer piranha with a wooden shovel and cause +17.5~70.0 harm,用木铲攻击下水道食人鱼造成+17.5~70.0伤害
T-8AnZ4ijhYDgWw5oY0bwEE5DQTfY=,Attack the sewer piranha with a stone. +25~100.0 harm,用石头攻击下水道食人鱼造成+25~100.0伤害
T-4doJd/fQQqbWU05YoZxpkmISJ/g=,attack with stone,用石头攻击
T-NECa4sNhlNLb+AadbpnePMEkPFg=,Attack the sewer piranha with a stone. +17.5~70.0 harm,用石头攻击下水道食人鱼造成+17.5~70.0伤害
T-m9l+46vjbplhGMxnhfLBCf6QSQQ=,Attack the sewer piranha with a copper shovel and cause +50~125.0 harm,用铜铲攻击下水道食人鱼造成+50~125.0伤害
T-ZABX+olq9AWZ+f1P0db/3r146u8=,Attack with copper shovel,用铜铲攻击
T-KJ8qu1xm8aFyAJVPKGXtKhwUfcE=,Attack the sewer piranha with a copper shovel and cause +35~87.5 harm,用铜铲攻击下水道食人鱼造成+35~87.5伤害
T-eWJAwYcc+4K4bWjTIoQ6PE2ZE+0=,Attack the sewer piranha with a copper ax and cause +50~150.0 harm,用铜斧攻击下水道食人鱼造成+50~150.0伤害
T-tzpUgdxdzGAUbOpyxMOUG5vQ43g=,Attack with copper ax,用铜斧攻击
T-4N5BWjghpHrKKnhKnAFwyEHfDyk=,Attack the sewer piranha with a copper ax and cause +35~105.0 harm,用铜斧攻击下水道食人鱼造成+35~105.0伤害
T-UfBGxOp6lxOaABSXPPlLX5knmfI=,Attacking a sewer piranha with a flint ax causes +50~150.0 harm,用燧石斧攻击下水道食人鱼造成+50~150.0伤害
T-JgxPH62/csgASeMj7Dt8jkjCt5A=,Attack with a flint ax,用燧石斧攻击
T-n0Gv5rHymrUQfkPOrY8e//jzW4c=,Attacking a sewer piranha with a flint ax causes +35~105.0 harm,用燧石斧攻击下水道食人鱼造成+35~105.0伤害
T-zZpYKQW3UlfhNHgGUIDHRhuBu3U=,Caused by attacking a sewer piranha with a scrap metal ax +150~250.0 harm,用废金属斧攻击下水道食人鱼造成+150~250.0伤害
T-hYhhq3b37y9kEVlyAaRqMqYAq+g=,Attack with scrap metal ax,用废金属斧攻击
